0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5.083653,0.024262408,5.083624183,5.083710892,0.265,1.932975658,20.80583749,1.070084455,1.070102707,1.000011388,1.070096641,0.000177853,2.72E-08,7.804164462,116.1384479,6700.144843,47.2030236,7577.589321,9821.70379,0.771514748,0.007045075,-10.10045662,11085.32841,1
5.083531,0.024195879,5.083502338,5.083588576,0.275,1.903105678,20.2570334,1.070110202,1.070128356,1.000011326,1.070122322,0.000170324,2.95E-08,8.404669931,121.3972741,6676.956332,46.40819579,7564.823482,9835.536163,0.769131785,0.006950502,-9.090807561,11329.82533,1
5.083839,0.024278612,5.08381011,5.083896967,0.26,1.415963736,16.7693226,1.064144304,1.064162485,1.000011402,1.064156438,0.000178673,2.70E-08,6.403052168,74.45323702,6692.032748,46.97016717,7558.504553,9786.427997,0.772345595,0.007018819,-9.983231943,11133.60071,1
5.083698,0.023846209,5.08367012,5.083753922,0.26,1.287229718,14.85141964,1.064174247,1.064191789,1.000011,1.064185953,0.000172008,2.73E-08,7.849597687,114.1479167,6718.982765,46.07809895,7582.105428,9799.108762,0.773754595,0.006857898,-10.72304097,11544.3939,1
5.08365,0.023312483,5.083623323,5.083703447,0.245,0.795194829,8.856447421,1.062217743,1.062234485,1.000010514,1.06222891,0.000165832,2.68E-08,7.530414067,98.2542475,6733.046346,45.26916336,7595.497126,9815.583233,0.773820256,0.00672343,-10.82412441,12040.64643,1
5.083937,0.02393214,5.083908914,5.083993323,0.26,1.194879224,15.57977287,1.064124136,1.064141803,1.000011079,1.064135925,0.000175516,2.65E-08,5.622647826,55.88225673,6713.764148,46.4955331,7575.727232,9791.349056,0.773716389,0.006925405,-10.67748975,11399.92985,1
5.084564,0.024038879,5.084535693,5.08462082,0.275,1.591261266,18.32598488,1.069892956,1.069910869,1.000011175,1.069904912,0.000164049,3.09E-08,10.83549692,199.7057539,6709.125573,45.65677114,7597.316547,9864.167437,0.770193389,0.006805175,-9.611073593,11624.73389,1
5.084982,0.024693332,5.084952168,5.085041951,0.28,2.04348432,23.2532398,1.071770902,1.071789826,1.00001179,1.071783538,0.000185116,2.67E-08,6.986534251,100.2346524,6733.525824,47.75079705,7593.269511,9801.607492,0.774696346,0.0070915,-10.64466783,10728.07482,1
5.084747,0.024336705,5.084718026,5.084805234,0.265,2.128356215,23.53154954,1.071820797,1.07183918,1.000011453,1.071833073,0.000178835,2.72E-08,7.819210925,111.9935268,6722.028763,46.95408866,7583.778983,9794.584612,0.77428286,0.006985107,-10.83905049,11117.48769,1
5.084902,0.024146816,5.084873432,5.084959327,0.275,1.461607621,14.23294667,1.071788317,1.071806422,1.000011274,1.0718004,0.000170398,2.93E-08,8.419100254,116.9834128,6669.911769,46.23076109,7551.862798,9809.980935,0.769814218,0.00693124,-9.373684197,11422.49277,1
5.084827,0.024314794,5.084798027,5.084885128,0.28,1.361457135,15.20951768,1.065904118,1.065922377,1.000011432,1.065916304,0.000178213,2.74E-08,8.393943137,132.4860705,6684.308064,47.18804345,7561.392419,9799.23413,0.771630958,0.007059526,-10.41321872,11087.61261,1
5.084465,0.023717715,5.084437444,5.084520313,0.29,1.61630197,18.47073163,1.069914105,1.069931543,1.000010879,1.069925744,0.000165747,2.88E-08,10.68684497,205.5718443,6705.577695,45.53280987,7581.107521,9818.700099,0.772109082,0.006790289,-10.59369644,11806.80497,1
5.084853,0.023436154,5.084826058,5.084907003,0.275,1.005048007,11.91317431,1.069832742,1.069849772,1.00001062,1.069844104,0.000168007,2.67E-08,7.119210473,94.74146418,6755.258785,45.27977902,7605.060501,9781.815526,0.777469221,0.006702893,-12.74578381,12016.01405,1
5.084939,0.023800692,5.084911199,5.084994695,0.24,0.747248642,9.057751952,1.056048299,1.05606564,1.000010953,1.056059866,0.000171911,2.71E-08,7.130619921,90.25482024,6726.042887,46.12241584,7590.384303,9800.324247,0.774503385,0.006857288,-11.50917396,11581.1697,1
5.084873,0.024428335,5.084843764,5.084931672,0.28,1.4727049,16.90988349,1.075727336,1.075745933,1.000011539,1.075739748,0.000166365,3.20E-08,11.69539941,232.7332048,6658.553523,46.12682909,7558.149762,9848.378977,0.767451149,0.006927455,-8.771699958,11413.44872,1
5.084968,0.024120886,5.084939461,5.085025203,0.295,0.980045982,15.11716151,1.075707549,1.075725688,1.00001125,1.075719651,0.000174089,2.79E-08,6.930731546,86.7892514,6731.71393,46.58134569,7601.303334,9806.956493,0.775093001,0.006919686,-12.38994348,11401.50235,1
5.084608,0.024126014,5.084579431,5.084665232,0.25,0.726732549,9.82368983,1.058083424,1.058101279,1.000011256,1.058095334,0.000171958,2.86E-08,9.144959571,170.4522421,6710.576139,46.39150363,7586.009206,9809.844337,0.773305768,0.006913192,-11.53883354,11446.18851,1
5.084759,0.024079034,5.084730575,5.084816007,0.245,1.214172238,11.47613012,1.060018689,1.0600365,1.000011211,1.060030574,0.000171086,2.87E-08,8.884832101,139.4583647,6685.573571,46.21526498,7561.808279,9800.422983,0.771579787,0.006912685,-10.43977223,11528.8442,1
5.085031,0.023546857,5.085003808,5.085085513,0.245,1.06376073,10.97449822,1.061929045,1.061946107,1.00001072,1.061940429,0.000167335,2.74E-08,9.929801301,196.4243368,6699.265501,45.51097651,7566.904573,9782.98617,0.773475955,0.006793428,-11.49695791,11942.61118,1
5.085079,0.023822899,5.085051195,5.085134798,0.265,1.482674622,14.92787465,1.069784817,1.069802405,1.000010973,1.069796556,0.000160841,3.09E-08,13.47818481,331.27387,6677.112732,45.19625248,7568.616891,9835.024504,0.769557502,0.006768832,-10.02878567,11936.10046,1
5.085063,0.024144861,5.085034436,5.085120316,0.27,1.430069615,14.1383985,1.069787864,1.069805931,1.000011271,1.069799922,0.000174089,2.80E-08,8.553874097,138.1447626,6712.250961,46.53828506,7582.555616,9796.034463,0.774043379,0.006933335,-11.77892207,11412.24294,1
5.085082,0.024573027,5.085052424,5.085141367,0.275,1.565916818,17.40827182,1.071749949,1.071768695,1.000011675,1.071762461,0.000178864,2.84E-08,7.472443141,104.0181607,6689.97983,47.26850362,7566.208638,9796.042325,0.772374025,0.007065567,-10.93963456,11068.58169,1
5.084948,0.024325634,5.084919016,5.085006179,0.28,1.579883049,18.96614053,1.071778442,1.071796814,1.000011441,1.071790705,0.000165024,3.19E-08,14.17254355,364.5986796,6652.967137,45.95798452,7553.867941,9844.097212,0.767349994,0.006907893,-9.100637027,11609.97553,1
5.084661,0.024067468,5.084632581,5.084717954,0.255,0.903870922,11.5870878,1.062005808,1.06202364,1.000011201,1.062017704,0.000172944,2.80E-08,7.704633592,105.5513964,6710.251708,46.30562738,7577.980431,9797.152386,0.773488064,0.006900729,-11.09298308,11504.65036,1
5.08519,0.024919591,5.085159582,5.085251052,0.27,1.500001481,14.44265384,1.06779389,1.067813097,1.000012006,1.067806709,0.000179407,2.99E-08,13.08025894,337.2070023,6687.423909,47.71427218,7577.038641,9838.743357,0.770122603,0.007134926,-9.886179309,10817.0808,1
5.085339,0.024217839,5.085310256,5.08539666,0.27,1.30099863,13.77022845,1.067763316,1.067781458,1.000011338,1.067775423,0.000173701,2.85E-08,10.72190968,232.4253041,6696.517922,46.70152855,7576.252304,9809.78183,0.772316086,0.006974002,-11.20900542,11335.12429,1
5.085181,0.024348851,5.085151953,5.085239287,0.28,1.453583179,19.11342964,1.071729311,1.071747718,1.000011462,1.071741596,0.000174896,2.87E-08,8.680711944,142.2286415,6684.375284,46.6789782,7559.053538,9783.636952,0.77262204,0.006983297,-11.16019929,11293.75362,1
5.08503,0.025217904,5.084998879,5.085092524,0.275,1.894170256,21.93438508,1.071760243,1.071779981,1.000012296,1.071773421,0.000171575,3.41E-08,12.48683367,260.5748367,6629.026389,46.97319668,7536.854426,9842.669814,0.76573273,0.007085987,-8.246678406,11042.4234,1
5.084965,0.024276279,5.084936118,5.085022943,0.25,1.344124037,15.39753541,1.06587523,1.06589343,1.000011395,1.065887376,0.000171531,2.95E-08,10.24487296,199.1732353,6712.928229,46.41882499,7591.116101,9816.590592,0.77329456,0.00691484,-11.81182457,11485.38754,1
5.085265,0.024087503,5.085236565,5.085322042,0.26,1.333815654,15.61515567,1.06581254,1.065830455,1.000011217,1.065824495,0.000170025,2.91E-08,14.04498021,421.7099577,6688.041274,46.23721193,7569.928537,9808.407759,0.771779551,0.006913416,-11.03944829,11504.56625,1
5.085477,0.024493927,5.085447617,5.085535981,0.275,1.566010311,17.13885137,1.071666786,1.071685407,1.000011598,1.071679215,0.000170048,3.11E-08,18.43514655,679.6068624,6645.175441,46.57357974,7544.149047,9825.842,0.767786521,0.007008631,-9.275932635,11267.72095,1
5.085231,0.023633504,5.08520362,5.085285912,0.27,1.239294968,12.57674751,1.071719485,1.071736829,1.000010798,1.071731058,0.000160024,3.02E-08,16.28144862,507.4546639,6697.192874,44.90261428,7579.713798,9820.484192,0.771826893,0.006704692,-11.35951439,12220.9825,1
5.085311,0.023601673,5.085283694,5.085365764,0.27,1.246814733,13.67663032,1.067769803,1.067787035,1.000010769,1.067781302,0.000149566,3.33E-08,21.05069177,732.3071332,6634.047542,43.74141721,7536.777621,9832.761998,0.766496496,0.006593474,-9.173288745,12794.71454,1
5.085514,0.024168869,5.085485384,5.085571425,0.27,1.477907712,16.6603181,1.067726622,1.067744687,1.000011292,1.067738679,0.000164317,3.14E-08,18.57228348,594.7391585,6639.24531,45.68972112,7535.513871,9820.807471,0.767300845,0.006881764,-9.07272441,11822.26772,1
5.085251,0.024344533,5.08522195,5.085309266,0.245,1.239207802,12.23919929,1.059915871,1.05993407,1.000011458,1.059928015,0.000170314,3.03E-08,16.95145274,600.9610168,6683.37212,46.24127762,7564.538318,9812.861531,0.770879961,0.006918854,-10.17251703,11473.6668,1
5.08523,0.024856566,5.085199731,5.085290743,0.275,1.440249777,15.22398015,1.067785555,1.067804666,1.000011945,1.06779831,0.000165473,3.44E-08,27.62674145,1296.843833,6598.653931,46.4446337,7521.847717,9865.809998,0.762415627,0.007038501,-6.975786214,11268.03176,1
5.085479,0.024325084,5.085450003,5.08553717,0.275,1.319002131,14.31074468,1.067733814,1.067752116,1.000011438,1.067746027,0.000169877,3.03E-08,16.21271568,495.9624454,6644.957256,46.4102306,7538.880219,9808.212272,0.76862939,0.006984278,-9.806680397,11427.6066,1
5.085696,0.024319842,5.085667024,5.085754143,0.255,1.426764798,15.12952718,1.067688262,1.067706551,1.000011433,1.067700468,0.000170561,3.00E-08,13.48748528,390.0900206,6676.742998,46.35233222,7561.466247,9806.655244,0.77105456,0.006942357,-10.76060479,11447.1819,1
5.086032,0.024735726,5.086002039,5.086092144,0.27,1.586108337,18.21627306,1.067617307,1.067636222,1.000011825,1.067629932,0.000176893,2.99E-08,11.67409506,277.4482639,6652.54689,47.22346495,7540.766938,9799.02786,0.769542351,0.007098554,-9.87041804,11034.09922,1
5.086286,0.024850512,5.086255788,5.086346701,0.28,1.956367477,24.75263961,1.071495972,1.071515124,1.000011934,1.071508759,0.000181609,2.88E-08,11.34912198,276.8723917,6683.239978,47.80290818,7566.260636,9804.607381,0.771704602,0.007152655,-10.81477463,10785.22511,1
5.085924,0.024229836,5.085895288,5.085981711,0.26,2.166239612,25.66596979,1.071572866,1.071591075,1.000011347,1.071585026,0.000162676,3.22E-08,15.21583712,405.4422049,6660.43524,45.44270718,7553.517306,9829.616887,0.768444731,0.006822783,-9.174722818,11713.52896,1
5.08555,0.023394705,5.08552316,5.085603805,0.26,1.048719498,10.57386206,1.065753489,1.06577039,1.00001058,1.065764765,0.000164693,2.76E-08,9.978978171,183.7943566,6721.829498,45.10157908,7585.12827,9787.585286,0.774974424,0.006709718,-12.21302727,12125.09077,1
5.085439,0.023490902,5.085411921,5.085493249,0.22,0.76309834,6.924795065,1.050045637,1.05006243,1.000010668,1.050056839,0.000165541,2.78E-08,9.50490479,167.9411596,6738.515237,45.17560444,7598.410499,9793.713351,0.775845711,0.006704089,-12.46843371,12097.96366,1
5.085524,0.024038786,5.085495678,5.085580809,0.265,1.265648179,12.25408189,1.065758308,1.065776149,1.000011171,1.065770214,0.000162053,3.15E-08,12.07796114,246.3765297,6653.645746,45.2059486,7541.984201,9810.147969,0.768794133,0.006794162,-9.476632587,11967.04898,1
5.085583,0.024530803,5.085553507,5.085642157,0.265,1.256673177,15.25801882,1.065745452,1.06576403,1.000011632,1.065757849,0.000178932,2.82E-08,7.870690457,117.1695885,6668.202202,47.27434392,7546.850009,9782.680903,0.771450084,0.007089519,-10.56999172,11025.77991,1
5.085237,0.023539313,5.085209814,5.085291475,0.255,0.859838197,9.397219399,1.061886035,1.061903087,1.000010712,1.06189741,0.00016075,2.96E-08,12.21719972,273.4485469,6696.371156,44.75696482,7569.865076,9796.784738,0.772688722,0.006683764,-11.26051358,12197.90801,1
5.085228,0.022967385,5.085202131,5.085279861,0.21,1.075561826,7.541180257,1.05402262,1.054038731,1.000010198,1.054033369,0.000158738,2.75E-08,9.599955176,171.5933042,6736.735546,44.21157166,7595.876863,9787.767089,0.776058195,0.006562759,-12.94177907,12653.63449,1
5.085305,0.023341839,5.085278301,5.085358565,0.25,1.404148002,11.63543408,1.061872026,1.061888786,1.000010533,1.061883211,0.0001629,2.79E-08,9.083074796,153.0561445,6731.619981,44.94618181,7597.100092,9797.764568,0.775391166,0.006676875,-12.80984242,12278.10171,1
5.08517,0.023484596,5.085142972,5.085224223,0.255,1.382401739,12.99220886,1.06386656,1.063883558,1.000010663,1.063877904,0.000152118,3.20E-08,14.34320311,381.2896276,6696.595635,43.98718041,7587.089656,9849.228696,0.770323229,0.006568588,-10.51397088,12526.04805,1
5.085202,0.024009516,5.08517373,5.085258674,0.265,1.054859792,12.68187838,1.063859352,1.063877123,1.000011145,1.063871209,0.00017259,2.79E-08,8.987017528,161.1821838,6695.871792,46.35912905,7568.827772,9792.054614,0.772956041,0.006923539,-11.31042664,11503.30698,1
5.084783,0.024454707,5.084753667,5.0848418,0.265,0.998949852,14.57241915,1.063946572,1.063965013,1.000011564,1.063958875,0.000177488,2.83E-08,7.676605118,114.8379208,6672.340582,46.96052776,7546.199704,9776.09625,0.771903172,0.007038089,-10.54865862,11153.63706,1
5.084689,0.024460644,5.084659665,5.08474783,0.27,1.192170296,16.61259569,1.0659329,1.065951383,1.00001157,1.065945233,0.000173559,2.97E-08,9.433343525,178.2027038,6685.463879,46.5216526,7560.775846,9805.05245,0.771110189,0.006958627,-9.692123203,11279.47071,1
5.084989,0.023753238,5.08496133,5.085044473,0.275,1.073447166,14.25441166,1.067837269,1.067854728,1.000010909,1.067848918,0.000171056,2.71E-08,6.459583934,74.67708074,6729.498711,45.87136369,7588.627828,9789.396153,0.775188552,0.006816461,-11.69712326,11711.15278,1
5.084913,0.023313232,5.084886344,5.084966437,0.26,1.059923257,9.795399713,1.067853656,1.067870476,1.000010509,1.067864878,0.000153379,3.08E-08,14.27394516,354.4290608,6690.132006,44.00195504,7575.047404,9831.370162,0.770497629,0.006577143,-10.37461568,12568.42825,1
5.085031,0.024009929,5.085002737,5.085087678,0.27,1.173608248,12.28048934,1.065861661,1.065879466,1.000011146,1.065873541,0.000172248,2.80E-08,8.972016845,153.1775064,6698.069198,46.2889694,7569.913173,9792.683937,0.773017206,0.006910793,-11.19893434,11506.46212,1
5.085268,0.024225748,5.085239235,5.085325699,0.27,1.281628548,14.74989672,1.065811773,1.065829895,1.000011346,1.065823866,0.000176036,2.77E-08,8.920304126,159.9304316,6692.587806,46.88573034,7568.248921,9793.900271,0.772751275,0.007005621,-11.29664564,11257.57445,1
5.08487,0.023838203,5.084842144,5.084925872,0.24,1.269987936,12.40637309,1.061962384,1.06197987,1.000010988,1.061974052,0.000161155,3.08E-08,11.56486191,230.9753954,6669.378589,45.19478405,7560.10154,9830.053291,0.769080423,0.006776461,-9.641875877,11939.29925,1
5.084718,0.02395867,5.084689874,5.084774439,0.24,1.457149618,14.3343827,1.061994011,1.062011673,1.0000111,1.062005799,0.000173337,2.73E-08,7.658640841,111.8079115,6690.402422,46.34951991,7560.099727,9778.665559,0.773121821,0.006927763,-11.20250661,11469.90044,1
5.084901,0.024032227,5.084872689,5.084957784,0.245,1.256718575,12.49398792,1.061955719,1.061973491,1.000011167,1.061967578,0.000172269,2.81E-08,7.335280237,94.17016231,6701.376569,46.3057886,7573.335099,9791.914619,0.773427404,0.006909892,-11.44631468,11448.90705,1
5.084923,0.024014407,5.084894706,5.0849797,0.22,0.8758449,8.553403457,1.052118261,1.052135847,1.000011151,1.052129993,0.000172996,2.77E-08,8.885398248,158.9866894,6710.761782,46.32166225,7578.750641,9791.038477,0.774049725,0.006902594,-11.63183087,11501.99663,1
5.08474,0.024030192,5.084711683,5.084796777,0.28,1.10273972,12.57478696,1.069855933,1.069873837,1.000011166,1.069867879,0.000174929,2.71E-08,7.688497288,115.6706721,6720.664788,46.52802181,7585.708158,9787.696772,0.775024843,0.006923128,-12.0876276,11411.62258,1
5.08449,0.023610499,5.084462676,5.084544813,0.28,1.353338335,16.34935114,1.069908949,1.069926233,1.000010781,1.069920484,0.000156891,3.11E-08,10.58629295,197.6729341,6702.100472,44.57411139,7588.282333,9842.021174,0.771008536,0.006650767,-10.51870169,12170.0969,1
5.084492,0.023253731,5.084465477,5.084545169,0.245,1.059471221,10.64602993,1.062041898,1.062058544,1.000010457,1.062053004,0.000166354,2.64E-08,7.332017805,98.03919242,6735.304305,45.15334517,7590.799668,9784.904304,0.775766367,0.00670398,-12.02219793,12095.70702,1
5.084509,0.023001561,5.084483017,5.084561022,0.205,0.493504243,4.497829289,1.042371205,1.042387197,1.000010232,1.04238187,0.000161628,2.68E-08,6.510386081,75.07993014,6771.578771,44.34629924,7617.194902,9781.560071,0.778730064,0.006548886,-13.65258477,12571.35866,1
5.084975,0.023184329,5.084948619,5.085027848,0.225,0.74006224,6.041129886,1.050141742,1.050158104,1.000010393,1.050152656,0.00015694,2.91E-08,10.16974668,198.5113427,6750.870593,44.15664064,7615.651474,9824.037508,0.775205863,0.006540881,-12.28114542,12597.44451,1
5.085003,0.023509897,5.08497589,5.085057342,0.25,1.004269534,8.645731247,1.058001835,1.058018782,1.000010687,1.058013142,0.000167991,2.70E-08,9.166251677,170.7511231,6726.023882,45.53401157,7588.242945,9799.270263,0.774368166,0.006769826,-11.44133582,11942.71146,1
5.084725,0.023627954,5.08469762,5.084779892,0.25,1.070781544,10.70970923,1.058059565,1.058076685,1.000010795,1.058070987,0.000166066,2.82E-08,10.03611899,204.6433711,6707.632777,45.45144786,7578.40304,9806.773405,0.77277232,0.006776079,-10.69722787,11798.08211,1
